commodity,arrival_date,variety,state,district,min_price,max_price,avg_price
Ragi ,05-08-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,01-08-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,31-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,30-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,29-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,26-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,25-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,24-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,23-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,20-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,19-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,18-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,15-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,11-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,10-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,08-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,04-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,02-07-2024,Red,Karnataka,Shimoga,4000,4400,4200
Ragi ,26-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,25-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,15-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,14-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,13-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,12-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,11-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,10-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,06-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,05-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,03-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,01-06-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,31-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,30-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,29-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,28-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,27-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,24-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,23-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,22-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,16-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,15-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,14-05-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,29-04-2024,Red,Karnataka,Shimoga,3600,4100,3850
Ragi ,17-04-2024,Red,Karnataka,Shimoga,3600,4100,3900
Ragi ,17-04-2024,Red,Karnataka,Shimoga,3600,4100,3900
Ragi ,16-04-2024,Red,Karnataka,Shimoga,3600,4100,3900
Ragi ,16-04-2024,Red,Karnataka,Shimoga,3600,4100,3900
Ragi ,15-04-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,08-04-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,06-04-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,05-04-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,04-04-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,03-04-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,01-04-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,30-03-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,28-03-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,25-03-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,21-03-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,20-03-2024,Red,Karnataka,Shimoga,3500,4200,3850
Ragi ,19-03-2024,Red,Karnataka,Shimoga,3500,4200,3850
Tomato,03-09-2024,Tomato,Karnataka,Shimoga,800,1600,1200
Tomato,02-09-2024,Tomato,Karnataka,Shimoga,400,1600,1100
Tomato,30-08-2024,Tomato,Karnataka,Shimoga,400,800,600
Tomato,29-08-2024,Tomato,Karnataka,Shimoga,400,1000,700
Tomato,27-08-2024,Tomato,Karnataka,Shimoga,400,600,500
Tomato,26-08-2024,Tomato,Karnataka,Shimoga,400,800,600
Tomato,23-08-2024,Tomato,Karnataka,Shimoga,400,800,600
Tomato,22-08-2024,Tomato,Karnataka,Shimoga,400,1000,700
Tomato,20-08-2024,Tomato,Karnataka,Shimoga,400,1200,600
Tomato,19-08-2024,Tomato,Karnataka,Shimoga,400,1000,650
Tomato,16-08-2024,Tomato,Karnataka,Shimoga,400,800,600
Tomato,14-08-2024,Tomato,Karnataka,Shimoga,400,1200,800
Tomato,13-08-2024,Tomato,Karnataka,Shimoga,400,1200,600
Tomato,12-08-2024,Tomato,Karnataka,Shimoga,400,1200,800
Tomato,09-08-2024,Tomato,Karnataka,Shimoga,800,1200,1000
Tomato,08-08-2024,Tomato,Karnataka,Shimoga,800,1600,1200
Tomato,07-08-2024,Tomato,Karnataka,Shimoga,600,1600,1100
Tomato,06-08-2024,Tomato,Karnataka,Shimoga,1200,1600,1400
Tomato,05-08-2024,Tomato,Karnataka,Shimoga,600,1200,800
Tomato,01-08-2024,Tomato,Karnataka,Shimoga,800,1200,1000
Tomato,01-08-2024,Tomato,Karnataka,Shimoga,800,1200,1000
Tomato,31-07-2024,Tomato,Karnataka,Shimoga,1000,2000,1500
Tomato,30-07-2024,Tomato,Karnataka,Shimoga,1200,2000,1600
Tomato,29-07-2024,Tomato,Karnataka,Shimoga,1200,2000,1600
Tomato,26-07-2024,Tomato,Karnataka,Shimoga,1200,2000,1600
Tomato,25-07-2024,Tomato,Karnataka,Shimoga,1200,2000,1600
Tomato,24-07-2024,Tomato,Karnataka,Shimoga,1200,2400,1800
Tomato,23-07-2024,Tomato,Karnataka,Shimoga,2000,3200,2600
Tomato,22-07-2024,Tomato,Karnataka,Shimoga,2800,4400,3500
Tomato,19-07-2024,Tomato,Karnataka,Shimoga,4000,5200,4600
Tomato,18-07-2024,Tomato,Karnataka,Shimoga,2800,5600,3800
Tomato,16-07-2024,Tomato,Karnataka,Shimoga,2000,5600,4200
Tomato,15-07-2024,Tomato,Karnataka,Shimoga,3000,4000,3500
Tomato,12-07-2024,Tomato,Karnataka,Shimoga,1600,3600,2600
Tomato,11-07-2024,Tomato,Karnataka,Shimoga,1200,3600,2800
Tomato,10-07-2024,Tomato,Karnataka,Shimoga,1200,3200,2200
Tomato,08-07-2024,Tomato,Karnataka,Shimoga,2000,3600,2800
Tomato,05-07-2024,Tomato,Karnataka,Shimoga,1600,3200,2200
Tomato,03-07-2024,Tomato,Karnataka,Shimoga,1600,3600,2600
Tomato,02-07-2024,Tomato,Karnataka,Shimoga,3200,4000,3600
Tomato,01-07-2024,Tomato,Karnataka,Shimoga,2800,4000,3600
Tomato,27-06-2024,Tomato,Karnataka,Shimoga,2000,4000,3000
Tomato,26-06-2024,Tomato,Karnataka,Shimoga,3200,4400,3700
Tomato,25-06-2024,Tomato,Karnataka,Shimoga,3200,4800,3500
Tomato,24-06-2024,Tomato,Karnataka,Shimoga,2800,4800,3800
Tomato,14-06-2024,Tomato,Karnataka,Shimoga,4000,6000,5000
Tomato,13-06-2024,Tomato,Karnataka,Shimoga,2000,3200,2800
Tomato,12-06-2024,Tomato,Karnataka,Shimoga,2000,3000,2600
Tomato,11-06-2024,Tomato,Karnataka,Shimoga,2000,4000,3000
Tomato,06-06-2024,Tomato,Karnataka,Shimoga,2000,3200,2600
Tomato,05-06-2024,Tomato,Karnataka,Shimoga,2000,3200,2800
Tomato,04-06-2024,Tomato,Karnataka,Shimoga,2000,3200,3000
Tomato,03-06-2024,Tomato,Karnataka,Shimoga,2000,3000,2500
Tomato,31-05-2024,Tomato,Karnataka,Shimoga,1600,2800,2400
Tomato,30-05-2024,Tomato,Karnataka,Shimoga,1600,2800,2200
Tomato,29-05-2024,Tomato,Karnataka,Shimoga,1600,2400,1800
Tomato,28-05-2024,Tomato,Karnataka,Shimoga,2000,2800,2400
Tomato,27-05-2024,Tomato,Karnataka,Shimoga,2000,3200,2900
Tomato,24-05-2024,Tomato,Karnataka,Shimoga,1600,2800,2100
Tomato,23-05-2024,Tomato,Karnataka,Shimoga,1600,2400,2000
Tomato,22-05-2024,Tomato,Karnataka,Shimoga,1600,2400,2000
Tomato,16-05-2024,Tomato,Karnataka,Shimoga,1200,2000,1600
Tomato,15-05-2024,Tomato,Karnataka,Shimoga,1200,2000,1600
Tomato,14-05-2024,Tomato,Karnataka,Shimoga,1200,2400,1800
Tomato,17-04-2024,Tomato,Karnataka,Shimoga,3000,5000,4000
Tomato,17-04-2024,Tomato,Karnataka,Shimoga,3000,5000,4000
Tomato,15-04-2024,Tomato,Karnataka,Shimoga,1000,1400,1200
Tomato,05-04-2024,Tomato,Karnataka,Shimoga,1600,2000,1800
Tomato,05-04-2024,Tomato,Karnataka,Shimoga,1600,2000,1800
Tomato,04-04-2024,Tomato,Karnataka,Shimoga,1600,2000,1800
Tomato,03-04-2024,Tomato,Karnataka,Shimoga,1200,2000,1600
Tomato,02-04-2024,Tomato,Karnataka,Shimoga,1200,1600,1400
Tomato,01-04-2024,Tomato,Karnataka,Shimoga,1000,1600,1300
Tomato,30-03-2024,Tomato,Karnataka,Shimoga,1000,1400,1200
Tomato,28-03-2024,Tomato,Karnataka,Shimoga,1000,1600,1300
Tomato,27-03-2024,Tomato,Karnataka,Shimoga,400,1200,800
Tomato,26-03-2024,Tomato,Karnataka,Shimoga,1000,1400,1250
Tomato,25-03-2024,Tomato,Karnataka,Shimoga,800,1200,1000
Tomato,22-03-2024,Tomato,Karnataka,Shimoga,400,1000,800
Tomato,21-03-2024,Tomato,Karnataka,Shimoga,1400,1600,1500
Tomato,20-03-2024,Tomato,Karnataka,Shimoga,400,1200,800
Tomato,19-03-2024,Tomato,Karnataka,Shimoga,400,1200,800
Tomato,18-03-2024,Tomato,Karnataka,Shimoga,400,800,600
Tomato,15-03-2024,Tomato,Karnataka,Shimoga,400,800,600
Tomato,14-03-2024,Tomato,Karnataka,Shimoga,400,800,600
Tomato,13-03-2024,Tomato,Karnataka,Shimoga,400,800,600
Tomato,12-03-2024,Tomato,Karnataka,Shimoga,600,1200,900
Tomato,11-03-2024,Tomato,Karnataka,Shimoga,600,1200,800
Tomato,07-03-2024,Tomato,Karnataka,Shimoga,400,800,600
Tomato,30-08-2024,Tomato,karnataka,Udupi,1500,1600,1600
Tomato,26-08-2024,Tomato,karnataka,Udupi,1400,1500,1500
Tomato,20-08-2024,Tomato,karnataka,Udupi,1600,1800,1700
Tomato,19-08-2024,Tomato,karnataka,Udupi,1600,1800,1700
Tomato,16-08-2024,Tomato,karnataka,Udupi,1600,1800,1700
Tomato,13-08-2024,Tomato,karnataka,Udupi,1600,1800,1700
Tomato,12-08-2024,Tomato,karnataka,Udupi,1600,1800,1700
Tomato,06-08-2024,Tomato,karnataka,Udupi,1600,1800,1700
Tomato,05-08-2024,Tomato,karnataka,Udupi,1600,1800,1700
Tomato,30-07-2024,Tomato,karnataka,Udupi,3400,3500,3500
Tomato,29-07-2024,Tomato,karnataka,Udupi,3400,3500,3500
Tomato,23-07-2024,Tomato,karnataka,Udupi,6400,6500,6500
Tomato,22-07-2024,Tomato,karnataka,Udupi,6400,6500,6500
Tomato,20-07-2024,Tomato,karnataka,Udupi,6400,6500,6500
Tomato,18-07-2024,Tomato,karnataka,Udupi,6400,6500,6500
Tomato,16-07-2024,Tomato,karnataka,Udupi,5000,5500,5300
Tomato,15-07-2024,Tomato,karnataka,Udupi,5000,5500,5300
Tomato,09-07-2024,Tomato,karnataka,Udupi,5000,5200,5100
Tomato,08-07-2024,Tomato,karnataka,Udupi,5000,5200,5100
Tomato,04-07-2024,Tomato,karnataka,Udupi,5000,5200,5100
Tomato,02-07-2024,Tomato,Karnataka,Udupi,5900,6000,6000
Tomato,28-06-2024,Tomato,Karnataka,Udupi,5900,6000,6000
Tomato,25-06-2024,Tomato,Karnataka,Udupi,7100,7200,7200
Tomato,15-06-2024,Tomato,Karnataka,Udupi,5900,6000,6000
Tomato,11-06-2024,Tomato,Karnataka,Udupi,4900,5000,5000
Tomato,10-06-2024,Tomato,Karnataka,Udupi,4900,5000,5000
Tomato,07-06-2024,Tomato,Karnataka,Udupi,4900,5000,5000
Tomato,04-06-2024,Tomato,Karnataka,Udupi,3000,4000,3500
Tomato,01-06-2024,Tomato,Karnataka,Udupi,3000,4000,3500
Tomato,28-05-2024,Tomato,Karnataka,Udupi,2700,2800,2800
Tomato,27-05-2024,Tomato,Karnataka,Udupi,2700,2800,2800
Tomato,24-05-2024,Tomato,Karnataka,Udupi,2700,2800,2800
Tomato,14-05-2024,Tomato,Karnataka,Udupi,2900,3000,3000
Tomato,17-04-2024,Tomato,Karnataka,Udupi,1900,2000,2000
Tomato,17-04-2024,Tomato,Karnataka,Udupi,1900,2000,2000
Tomato,16-04-2024,Tomato,Karnataka,Udupi,2000,2500,2200
Tomato,15-04-2024,Tomato,Karnataka,Udupi,2000,2500,2200
Tomato,08-04-2024,Tomato,Karnataka,Udupi,1800,2000,1900
Tomato,06-04-2024,Tomato,Karnataka,Udupi,1800,2000,1900
Tomato,06-04-2024,Tomato,Karnataka,Udupi,1800,2000,1900
Tomato,02-04-2024,Tomato,Karnataka,Udupi,1500,1600,1600
Tomato,01-04-2024,Tomato,Karnataka,Udupi,1500,1600,1600
Tomato,30-03-2024,Tomato,Karnataka,Udupi,1500,1600,1600
Tomato,26-03-2024,Tomato,Karnataka,Udupi,1700,1800,1800
Tomato,25-03-2024,Tomato,Karnataka,Udupi,1700,1800,1800
Tomato,22-03-2024,Tomato,Karnataka,Udupi,1700,1800,1800
Tomato,19-03-2024,Tomato,Karnataka,Udupi,1600,1800,1700
Tomato,18-03-2024,Tomato,Karnataka,Udupi,1600,1800,1700
Tomato,16-03-2024,Tomato,Karnataka,Udupi,1600,1800,1700
Tomato,15-03-2024,Tomato,Karnataka,Udupi,1600,1800,1700
